"sample","campaignid","direction","broad.ascidians","broad.black.octocorals","broad.bryozoa","broad.consolidated","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.matrix","broad.octocoral.black","broad.seagrasses","broad.sponges","broad.stony.corals","broad.unconsolidated","broad.total.points.annotated","latitude","longitude","date","site","location","successful.count"
"120","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,12,0,0,1,0,0,7,20,-34.0617,114.861,"20210309",NA,"South-west Corner","Yes"
"121","2021-03_West-Coast_BOSS","E",0,0,0,4,0,0,13,0,0,0,0,0,3,20,-34.0836,114.853,"20210309",NA,"South-west Corner","Yes"
"121","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,17,0,0,3,0,0,0,20,-34.0836,114.853,"20210309",NA,"South-west Corner","Yes"
"121","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,15,0,0,0,0,0,4,19,-34.0836,114.853,"20210309",NA,"South-west Corner","Yes"
"121","2021-03_West-Coast_BOSS","W",0,0,0,1,0,0,17,0,0,1,0,0,1,20,-34.0836,114.853,"20210309",NA,"South-west Corner","Yes"
"122","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,9,0,0,10,0,0,1,20,-33.5136,115.424,"20210305",NA,"Geographe",""
"122","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,4,0,0,15,0,0,0,19,-33.5136,115.424,"20210305",NA,"Geographe",""
"122","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,1,0,0,19,0,0,0,20,-33.5136,115.424,"20210305",NA,"Geographe",""
"122","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,10,0,0,11,0,0,0,21,-33.5136,115.424,"20210305",NA,"Geographe",""
"122","2021-03_West-Coast_BOSS","E",0,0,0,8,0,0,5,0,0,0,1,0,6,20,-34.0789,114.777,"20210310",NA,"South-west Corner","Yes"
"122","2021-03_West-Coast_BOSS","N",0,0,0,8,0,0,7,0,0,0,0,0,5,20,-34.0789,114.777,"20210310",NA,"South-west Corner","Yes"
"122","2021-03_West-Coast_BOSS","S",0,0,0,3,0,0,6,0,0,0,0,0,8,17,-34.0789,114.777,"20210310",NA,"South-west Corner","Yes"
"122","2021-03_West-Coast_BOSS","W",0,0,0,7,0,0,11,0,0,0,2,0,0,20,-34.0789,114.777,"20210310",NA,"South-west Corner","Yes"
"123","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,4,0,0,16,20,-33.5574,115.1548,"20210302",NA,"Geographe","y"
"123","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.5574,115.1548,"20210302",NA,"Geographe","y"
"123","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,7,0,0,13,20,-33.5574,115.1548,"20210302",NA,"Geographe","y"
"123","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,19,19,-33.5574,115.1548,"20210302",NA,"Geographe","y"
"123","2021-03_West-Coast_BOSS","E",0,0,0,4,0,0,7,0,0,0,4,0,4,19,-34.0614,114.785,"20210311",NA,"South-west Corner","Yes"
"123","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,8,0,0,0,2,0,8,19,-34.0614,114.785,"20210311",NA,"South-west Corner","Yes"
"123","2021-03_West-Coast_BOSS","S",0,0,0,2,0,0,1,0,0,0,0,0,17,20,-34.0614,114.785,"20210311",NA,"South-west Corner","Yes"
"123","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,1,0,0,0,0,0,19,20,-34.0614,114.785,"20210311",NA,"South-west Corner","Yes"
"124","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,0,0,0,0,1,0,19,20,-34.1003,114.929,"20210308",NA,"South-west Corner","Yes"
"124","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,13,0,0,0,0,0,7,20,-34.1003,114.929,"20210308",NA,"South-west Corner","Yes"
"124","2021-03_West-Coast_BOSS","S",0,0,0,1,0,0,13,0,0,0,0,0,5,19,-34.1003,114.929,"20210308",NA,"South-west Corner","Yes"
"124","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,15,0,0,0,0,0,5,20,-34.1003,114.929,"20210308",NA,"South-west Corner","Yes"
"125","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,1,0,0,18,0,0,1,20,-33.5738,115.2682,"20210303",NA,"Geographe",""
"125","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,7,0,0,9,2,0,2,20,-33.5738,115.2682,"20210303",NA,"Geographe",""
"125","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,2,0,0,13,0,0,4,19,-33.5738,115.2682,"20210303",NA,"Geographe",""
"125","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,8,0,0,7,0,0,5,20,-33.5738,115.2682,"20210303",NA,"Geographe",""
"125","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,14,0,0,0,3,0,0,17,-34.104,114.847,"20210309",NA,"South-west Corner","Yes"
"125","2021-03_West-Coast_BOSS","N",0,0,0,2,0,0,12,0,0,3,2,0,1,20,-34.104,114.847,"20210309",NA,"South-west Corner","Yes"
"125","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,14,0,0,0,0,0,4,18,-34.104,114.847,"20210309",NA,"South-west Corner","Yes"
"125","2021-03_West-Coast_BOSS","W",0,0,0,2,0,0,7,0,0,1,0,0,10,20,-34.104,114.847,"20210309",NA,"South-west Corner","Yes"
"126","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,18,0,0,0,0,0,2,20,-34.0912,114.87,"20210309",NA,"South-west Corner","Yes"
"126","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,12,0,0,3,1,0,0,16,-34.0912,114.87,"20210309",NA,"South-west Corner","Yes"
"126","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,7,0,0,0,0,0,13,20,-34.0912,114.87,"20210309",NA,"South-west Corner","Yes"
"126","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,7,0,0,7,0,0,6,20,-34.0912,114.87,"20210309",NA,"South-west Corner","Yes"
"127","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.509,115.3957,"20210305",NA,"Geographe",""
"127","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,15,0,0,0,0,0,5,20,-33.509,115.3957,"20210305",NA,"Geographe",""
"127","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.509,115.3957,"20210305",NA,"Geographe",""
"127","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,12,0,0,5,0,0,3,20,-33.509,115.3957,"20210305",NA,"Geographe",""
"127","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,6,0,0,2,5,0,0,13,-34.0545,114.91,"20210308",NA,"South-west Corner","Yes"
"127","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,9,0,0,9,2,0,0,20,-34.0545,114.91,"20210308",NA,"South-west Corner","Yes"
"127","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,7,0,0,6,7,0,0,20,-34.0545,114.91,"20210308",NA,"South-west Corner","Yes"
"127","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,14,0,0,3,2,0,1,20,-34.0545,114.91,"20210308",NA,"South-west Corner","Yes"
"128","2021-03_Geographe_BOSS","E",0,0,0,5,0,0,1,0,0,12,0,0,2,20,-33.5994,115.2867,"20210303",NA,"Geographe",""
"128","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,2,0,0,18,0,0,0,20,-33.5994,115.2867,"20210303",NA,"Geographe",""
"128","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,11,0,0,8,0,0,1,20,-33.5994,115.2867,"20210303",NA,"Geographe",""
"128","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,8,0,0,12,0,0,0,20,-33.5994,115.2867,"20210303",NA,"Geographe",""
"128","2021-03_West-Coast_BOSS","E",0,0,0,4,0,0,15,0,0,0,0,0,1,20,-34.0694,114.823,"20210309",NA,"South-west Corner","Yes"
"128","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,19,0,0,0,0,0,1,20,-34.0694,114.823,"20210309",NA,"South-west Corner","Yes"
"128","2021-03_West-Coast_BOSS","S",0,0,0,3,0,0,15,0,0,0,0,0,0,18,-34.0694,114.823,"20210309",NA,"South-west Corner","Yes"
"128","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,16,0,0,2,1,0,1,20,-34.0694,114.823,"20210309",NA,"South-west Corner","Yes"
"129","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,5,0,0,14,19,-33.5408,115.1741,"20210302",NA,"Geographe","Y"
"129","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,21,21,-33.5408,115.1741,"20210302",NA,"Geographe","Y"
"129","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.5408,115.1741,"20210302",NA,"Geographe","Y"
"129","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.5408,115.1741,"20210302",NA,"Geographe","Y"
"129","2021-03_West-Coast_BOSS","E",0,1,2,0,1,3,0,0,1,0,10,0,3,20,-34.0839,114.772,"20210310",NA,"South-west Corner","Yes"
"129","2021-03_West-Coast_BOSS","N",0,1,0,3,0,4,0,0,1,0,10,0,2,20,-34.0839,114.772,"20210310",NA,"South-west Corner","Yes"
"129","2021-03_West-Coast_BOSS","S",0,0,0,5,0,7,0,0,0,0,7,0,1,20,-34.0839,114.772,"20210310",NA,"South-west Corner","Yes"
"129","2021-03_West-Coast_BOSS","W",0,1,2,0,1,5,1,0,1,0,10,0,0,20,-34.0839,114.772,"20210310",NA,"South-west Corner","Yes"
"13","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,3,0,0,12,0,0,5,20,-33.5619,115.3888,"20210304",NA,"Geographe",""
"13","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5619,115.3888,"20210304",NA,"Geographe",""
"13","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,3,0,0,17,0,0,0,20,-33.5619,115.3888,"20210304",NA,"Geographe",""
"13","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,1,0,0,10,0,0,9,20,-33.5619,115.3888,"20210304",NA,"Geographe",""
"13","2021-03_West-Coast_BOSS","E",0,0,0,3,0,0,14,0,0,1,0,0,0,18,-34.051,114.813,"20210311",NA,"South-west Corner","Yes"
"13","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,18,0,0,0,1,0,0,20,-34.051,114.813,"20210311",NA,"South-west Corner","Yes"
"13","2021-03_West-Coast_BOSS","S",0,0,0,2,0,0,14,0,0,1,0,0,3,20,-34.051,114.813,"20210311",NA,"South-west Corner","Yes"
"13","2021-03_West-Coast_BOSS","W",0,0,0,7,0,0,11,0,0,0,0,0,2,20,-34.051,114.813,"20210311",NA,"South-west Corner","Yes"
"130","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,19,0,0,1,20,-33.562,115.3252,"20210303",NA,"Geographe",""
"130","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.562,115.3252,"20210303",NA,"Geographe",""
"130","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,6,0,0,12,0,0,2,20,-33.562,115.3252,"20210303",NA,"Geographe",""
"130","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,21,0,0,0,21,-33.562,115.3252,"20210303",NA,"Geographe",""
"130","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,14,0,0,0,0,0,6,20,-34.1213,114.83,"20210309",NA,"South-west Corner","Yes"
"130","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,2,0,0,0,0,18,0,20,-34.1213,114.83,"20210309",NA,"South-west Corner","Yes"
"130","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,11,0,0,8,0,0,1,20,-34.1213,114.83,"20210309",NA,"South-west Corner","Yes"
"130","2021-03_West-Coast_BOSS","W",0,0,0,1,0,0,10,0,0,9,0,0,0,20,-34.1213,114.83,"20210309",NA,"South-west Corner","Yes"
"131","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,17,0,0,1,0,0,0,18,-33.5344,115.4016,"20210305",NA,"Geographe",""
"131","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,20,0,0,0,0,0,0,20,-33.5344,115.4016,"20210305",NA,"Geographe",""
"131","2021-03_Geographe_BOSS","S",0,0,0,1,0,0,7,0,0,12,0,0,0,20,-33.5344,115.4016,"20210305",NA,"Geographe",""
"131","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,11,0,0,8,0,0,0,19,-33.5344,115.4016,"20210305",NA,"Geographe",""
"131","2021-03_West-Coast_BOSS","E",0,0,0,2,1,3,0,0,0,0,12,0,1,19,-34.0906,114.773,"20210310",NA,"South-west Corner","Yes"
"131","2021-03_West-Coast_BOSS","N",0,0,0,0,4,2,0,0,0,0,14,0,0,20,-34.0906,114.773,"20210310",NA,"South-west Corner","Yes"
"131","2021-03_West-Coast_BOSS","S",0,0,0,1,0,4,0,0,0,0,1,0,6,12,-34.0906,114.773,"20210310",NA,"South-west Corner","Yes"
"131","2021-03_West-Coast_BOSS","W",0,0,0,1,0,6,0,0,0,0,8,0,2,17,-34.0906,114.773,"20210310",NA,"South-west Corner","Yes"
"132","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,0,0,0,0,4,0,16,20,-34.1162,114.808,"20210311",NA,"South-west Corner","Yes"
"132","2021-03_West-Coast_BOSS","N",0,0,0,4,0,0,1,0,0,0,0,0,15,20,-34.1162,114.808,"20210311",NA,"South-west Corner","Yes"
"132","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,19,19,-34.1162,114.808,"20210311",NA,"South-west Corner","Yes"
"132","2021-03_West-Coast_BOSS","W",0,0,0,5,0,0,1,0,0,0,0,0,10,16,-34.1162,114.808,"20210311",NA,"South-west Corner","Yes"
"133","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,4,0,0,5,0,0,11,20,-33.5798,115.2491,"20210303",NA,"Geographe",""
"133","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,5,0,0,10,0,0,5,20,-33.5798,115.2491,"20210303",NA,"Geographe",""
"133","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,3,0,0,5,0,0,12,20,-33.5798,115.2491,"20210303",NA,"Geographe",""
"133","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,2,0,0,0,0,0,18,20,-33.5798,115.2491,"20210303",NA,"Geographe",""
"133","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,7,0,0,0,1,0,0,8,-34.075,114.911,"20210308",NA,"South-west Corner","Yes"
"133","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,16,0,0,2,1,0,0,20,-34.075,114.911,"20210308",NA,"South-west Corner","Yes"
"133","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,9,0,0,11,0,0,0,20,-34.075,114.911,"20210308",NA,"South-west Corner","Yes"
"133","2021-03_West-Coast_BOSS","W",0,0,0,2,0,0,9,0,0,6,1,0,2,20,-34.075,114.911,"20210308",NA,"South-west Corner","Yes"
"134","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,10,0,0,11,0,0,0,21,-33.497,115.4527,"20210305",NA,"Geographe",""
"134","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,13,0,0,4,0,0,1,18,-33.497,115.4527,"20210305",NA,"Geographe",""
"134","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,21,0,0,0,21,-33.497,115.4527,"20210305",NA,"Geographe",""
"134","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,8,0,0,12,0,0,0,20,-33.497,115.4527,"20210305",NA,"Geographe",""
"134","2021-03_West-Coast_BOSS","E",0,0,0,1,0,0,18,0,0,1,0,0,0,20,-34.0631,114.857,"20210309",NA,"South-west Corner","Yes"
"134","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,12,0,0,5,0,0,1,19,-34.0631,114.857,"20210309",NA,"South-west Corner","Yes"
"134","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,18,0,0,2,0,0,0,20,-34.0631,114.857,"20210309",NA,"South-west Corner","Yes"
"134","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,13,0,0,6,0,0,1,20,-34.0631,114.857,"20210309",NA,"South-west Corner","Yes"
"135","2021-03_West-Coast_BOSS","E",0,0,0,3,0,6,0,0,0,0,7,0,4,20,-34.0516,114.77,"20210311",NA,"South-west Corner","Yes"
"135","2021-03_West-Coast_BOSS","N",0,0,0,0,0,6,0,0,0,0,6,0,1,13,-34.0516,114.77,"20210311",NA,"South-west Corner","Yes"
"135","2021-03_West-Coast_BOSS","S",0,3,0,0,0,14,0,0,3,0,3,0,0,20,-34.0516,114.77,"20210311",NA,"South-west Corner","Yes"
"135","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,0,0,0,0,2,0,1,3,-34.0516,114.77,"20210311",NA,"South-west Corner","Yes"
"136","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,8,0,0,6,0,0,2,16,-33.4799,115.4353,"20210305",NA,"Geographe",""
"136","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,3,0,0,15,0,0,2,20,-33.4799,115.4353,"20210305",NA,"Geographe",""
"136","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,11,0,0,8,1,0,0,20,-33.4799,115.4353,"20210305",NA,"Geographe",""
"136","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,13,0,0,0,0,0,7,20,-33.4799,115.4353,"20210305",NA,"Geographe",""
"136","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,18,0,0,1,0,0,0,19,-34.0891,114.833,"20210309",NA,"South-west Corner","Yes"
"136","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,17,0,0,2,0,0,1,20,-34.0891,114.833,"20210309",NA,"South-west Corner","Yes"
"136","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,16,0,0,3,0,0,0,19,-34.0891,114.833,"20210309",NA,"South-west Corner","Yes"
"136","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,18,0,0,2,0,0,0,20,-34.0891,114.833,"20210309",NA,"South-west Corner","Yes"
"137","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,14,0,0,6,20,-33.5823,115.2692,"20210303",NA,"Geographe",""
"137","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,2,0,0,16,0,0,2,20,-33.5823,115.2692,"20210303",NA,"Geographe",""
"137","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,2,0,0,17,0,0,1,20,-33.5823,115.2692,"20210303",NA,"Geographe",""
"137","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,2,0,0,11,0,0,7,20,-33.5823,115.2692,"20210303",NA,"Geographe",""
"137","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,5,0,0,9,4,0,1,19,-34.0854,114.877,"20210309",NA,"South-west Corner","Yes"
"137","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,17,0,0,0,0,0,3,20,-34.0854,114.877,"20210309",NA,"South-west Corner","Yes"
"137","2021-03_West-Coast_BOSS","S",0,0,0,2,0,0,14,0,0,0,0,0,4,20,-34.0854,114.877,"20210309",NA,"South-west Corner","Yes"
"137","2021-03_West-Coast_BOSS","W",0,0,0,1,0,0,11,0,0,0,0,0,7,19,-34.0854,114.877,"20210309",NA,"South-west Corner","Yes"
"138","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,12,0,0,7,1,0,0,20,-34.119,114.912,"20210308",NA,"South-west Corner","Yes"
"138","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,7,0,0,8,0,0,0,15,-34.119,114.912,"20210308",NA,"South-west Corner","Yes"
"138","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,19,0,0,0,0,0,0,19,-34.119,114.912,"20210308",NA,"South-west Corner","Yes"
"138","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,9,0,0,11,0,0,0,20,-34.119,114.912,"20210308",NA,"South-west Corner","Yes"
"139","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,14,0,0,1,0,0,3,18,-34.0616,114.898,"20210308",NA,"South-west Corner","Yes"
"139","2021-03_West-Coast_BOSS","N",0,0,0,3,0,0,14,0,0,0,1,0,1,19,-34.0616,114.898,"20210308",NA,"South-west Corner","Yes"
"139","2021-03_West-Coast_BOSS","S",0,0,0,5,0,0,15,0,0,0,0,0,0,20,-34.0616,114.898,"20210308",NA,"South-west Corner","Yes"
"139","2021-03_West-Coast_BOSS","W",0,0,0,2,0,0,15,0,0,2,0,0,1,20,-34.0616,114.898,"20210308",NA,"South-west Corner","Yes"
"14","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5443,115.3754,"20210304",NA,"Geographe",""
"14","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,19,0,0,0,19,-33.5443,115.3754,"20210304",NA,"Geographe",""
"14","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5443,115.3754,"20210304",NA,"Geographe",""
"14","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5443,115.3754,"20210304",NA,"Geographe",""
"14","2021-03_West-Coast_BOSS","E",0,0,0,1,0,0,14,0,0,0,2,0,3,20,-34.0979,114.913,"20210308",NA,"South-west Corner","Yes"
"14","2021-03_West-Coast_BOSS","N",0,0,0,3,0,0,12,0,0,0,4,0,1,20,-34.0979,114.913,"20210308",NA,"South-west Corner","Yes"
"14","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,6,0,0,0,0,0,5,11,-34.0979,114.913,"20210308",NA,"South-west Corner","Yes"
"14","2021-03_West-Coast_BOSS","W",0,0,0,4,0,0,7,0,0,0,2,0,6,19,-34.0979,114.913,"20210308",NA,"South-west Corner","Yes"
"140","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,4,0,0,16,0,0,0,20,-33.5706,115.3452,"20210304",NA,"Geographe",""
"140","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,5,0,0,15,0,0,0,20,-33.5706,115.3452,"20210304",NA,"Geographe",""
"140","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,5,0,0,15,0,0,0,20,-33.5706,115.3452,"20210304",NA,"Geographe",""
"140","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,11,0,0,7,0,0,2,20,-33.5706,115.3452,"20210304",NA,"Geographe",""
"140","2021-03_West-Coast_BOSS","E",0,0,0,2,0,0,12,0,0,2,0,0,2,18,-34.1163,114.882,"20210308",NA,"South-west Corner","Yes"
"140","2021-03_West-Coast_BOSS","N",0,0,0,3,0,0,14,0,0,1,0,0,1,19,-34.1163,114.882,"20210308",NA,"South-west Corner","Yes"
"140","2021-03_West-Coast_BOSS","S",0,0,0,3,0,0,13,0,0,2,1,0,1,20,-34.1163,114.882,"20210308",NA,"South-west Corner","Yes"
"140","2021-03_West-Coast_BOSS","W",0,0,0,1,0,0,14,0,0,4,0,0,1,20,-34.1163,114.882,"20210308",NA,"South-west Corner","Yes"
"141","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5423,115.3552,"20210304",NA,"Geographe",""
"141","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5423,115.3552,"20210304",NA,"Geographe",""
"141","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,3,0,0,16,0,0,1,20,-33.5423,115.3552,"20210304",NA,"Geographe",""
"141","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,2,0,0,14,0,0,2,18,-33.5423,115.3552,"20210304",NA,"Geographe",""
"141","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.1175,114.762,"20210310",NA,"South-west Corner","Yes"
"141","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,19,19,-34.1175,114.762,"20210310",NA,"South-west Corner","Yes"
"141","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.1175,114.762,"20210310",NA,"South-west Corner","Yes"
"141","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,17,17,-34.1175,114.762,"20210310",NA,"South-west Corner","Yes"
"142","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,2,0,0,18,0,0,0,20,-33.5049,115.4064,"20210305",NA,"Geographe",""
"142","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,6,0,0,14,0,0,0,20,-33.5049,115.4064,"20210305",NA,"Geographe",""
"142","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,4,0,0,16,0,0,0,20,-33.5049,115.4064,"20210305",NA,"Geographe",""
"142","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,7,0,0,12,0,0,0,19,-33.5049,115.4064,"20210305",NA,"Geographe",""
"142","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,17,0,0,3,0,0,0,20,-34.0971,114.814,"20210311",NA,"South-west Corner","Yes"
"142","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,11,0,0,0,2,0,0,13,-34.0971,114.814,"20210311",NA,"South-west Corner","Yes"
"142","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,13,0,0,6,0,0,1,20,-34.0971,114.814,"20210311",NA,"South-west Corner","Yes"
"142","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,14,0,0,5,0,0,1,20,-34.0971,114.814,"20210311",NA,"South-west Corner","Yes"
"143","2021-03_West-Coast_BOSS","E",0,0,0,11,0,2,0,0,0,0,6,0,1,20,-34.0833,114.776,"20210310",NA,"South-west Corner","Yes"
"143","2021-03_West-Coast_BOSS","N",0,0,0,17,0,0,2,0,0,0,0,0,1,20,-34.0833,114.776,"20210310",NA,"South-west Corner","Yes"
"143","2021-03_West-Coast_BOSS","S",0,0,0,13,0,0,0,0,0,0,2,0,5,20,-34.0833,114.776,"20210310",NA,"South-west Corner","Yes"
"143","2021-03_West-Coast_BOSS","W",0,0,0,10,0,1,0,0,0,0,8,0,1,20,-34.0833,114.776,"20210310",NA,"South-west Corner","Yes"
"144","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,1,0,0,0,0,0,19,20,-33.5491,115.1656,"20210302",NA,"Geographe","Y"
"144","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.5491,115.1656,"20210302",NA,"Geographe","Y"
"144","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,3,0,0,0,0,0,17,20,-33.5491,115.1656,"20210302",NA,"Geographe","Y"
"144","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.5491,115.1656,"20210302",NA,"Geographe","Y"
"144","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,6,0,0,4,0,0,6,16,-34.1221,114.92,"20210308",NA,"South-west Corner","Yes"
"144","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,2,0,0,5,0,0,6,13,-34.1221,114.92,"20210308",NA,"South-west Corner","Yes"
"144","2021-03_West-Coast_BOSS","S",0,0,0,2,0,0,8,0,0,0,0,0,10,20,-34.1221,114.92,"20210308",NA,"South-west Corner","Yes"
"144","2021-03_West-Coast_BOSS","W",0,0,0,3,0,0,11,0,0,0,4,0,2,20,-34.1221,114.92,"20210308",NA,"South-west Corner","Yes"
